2427,357142,404412,60.013,0.002,0.00216188710341986,24270000,20,22,25,17,19,19
2428,400000,404410,60.038,0.0022,0.0021619028006589786,24280000,20,22,25,20,22,22
2429,384615,404401,60.064,0.002,0.0021618361465623715,24290000,20,22,25,19,20,20
2430,384615,404393,60.09,0.0022,0.002161851851851852,24300000,20,22,25,20,22,22
2431,370370,404378,60.117,0.0022,0.0021618675442204856,24310000,20,22,25,19,21,22
2432,384615,404369,60.143,0.0023,0.0021619243421052634,24320000,20,22,25,21,23,23
2433,384615,404361,60.169,0.0025,0.0021620632963419645,24330000,20,22,25,22,24,25
2434,384615,404352,60.195,0.0021,0.002162037797863599,24340000,20,22,25,19,21,21
2435,384615,404343,60.221,0.0024,0.002162135523613963,24350000,20,22,25,22,23,24
2436,322580,404301,60.252,0.0025,0.0021622742200328405,24360000,20,22,25,23,25,25
2437,322580,404259,60.283,0.0026,0.0021624538366844482,24370000,20,22,25,24,25,26
2438,357142,404238,60.311,0.0024,0.0021625512715340444,24380000,20,22,25,21,23,24
2439,384615,404229,60.337,0.0021,0.0021625256252562524,24390000,20,22,25,19,20,20
2440,384615,404221,60.363,0.0023,0.002162581967213115,24400000,20,22,25,21,22,23
2441,434782,404232,60.386,0.0018,0.002162433428922573,24410000,20,22,25,16,18,18
2442,400000,404224,60.412,0.002,0.0021623669123669123,24420000,20,22,25,18,20,20
2443,400000,404222,60.437,0.0023,0.002162423250102333,24430000,20,22,25,22,23,23
2444,416666,404227,60.461,0.0016,0.002162193126022913,24440000,20,22,25,15,16,16
2445,416666,404232,60.485,0.002,0.0021621267893660533,24450000,20,22,25,19,20,20
2446,416666,404237,60.509,0.0019,0.0021620196238757152,24460000,20,22,25,17,19,19
2447,416666,404242,60.533,0.002,0.002161953412341643,24470000,20,22,25,18,19,19
2448,454545,404260,60.555,0.002,0.0021618872549019606,24480000,20,22,25,18,19,20
2449,416666,404265,60.579,0.0021,0.002161861984483463,24490000,20,22,25,18,20,21
2450,416666,404270,60.603,0.002,0.002161795918367347,24500000,20,22,25,17,19,20
2451,416666,404275,60.627,0.0021,0.002161770705834353,24510000,20,22,25,18,20,21
2452,416666,404280,60.651,0.0019,0.002161663947797716,24520000,20,22,25,16,18,19
2453,416666,404285,60.675,0.0019,0.0021615572768039137,24530000,20,22,25,16,18,19
2454,434782,404296,60.698,0.0021,0.0021615321923390382,24540000,20,22,25,18,20,21
2455,416666,404301,60.722,0.0021,0.002161507128309572,24550000,20,22,25,20,21,21
2456,416666,404306,60.746,0.0021,0.0021614820846905538,24560000,20,22,25,18,20,21
2457,434782,404317,60.769,0.0021,0.0021614570614570615,24570000,20,22,25,19,21,21
2458,434782,404322,60.793,0.0019,0.0021613506916192027,24580000,20,22,25,18,19,19
2459,434782,404334,60.816,0.0018,0.0021612037413582755,24590000,20,22,25,16,18,18
2460,416666,404339,60.84,0.0019,0.0021610975609756096,24600000,20,22,25,16,18,19
2461,416666,404344,60.864,0.002,0.0021610321007720437,24610000,20,22,25,18,19,20
2462,416666,404348,60.888,0.002,0.002160966693744923,24620000,20,22,25,18,19,19
2463,434782,404360,60.911,0.002,0.0021609013398294764,24630000,20,22,25,18,20,20
2464,416666,404365,60.935,0.0022,0.002160917207792208,24640000,20,22,25,20,21,22
2465,416666,404370,60.959,0.002,0.002160851926977688,24650000,20,22,25,18,19,20
2466,416666,404374,60.983,0.002,0.002160786699107867,24660000,20,22,25,18,20,20
2467,416666,404379,61.007,0.0022,0.002160802594244021,24670000,20,22,25,20,22,22
2468,416666,404384,61.031,0.0018,0.002160656401944895,24680000,20,22,25,16,17,18
2469,434782,404396,61.054,0.0019,0.0021605508302956662,24690000,20,22,25,18,19,19
2470,416666,404400,61.078,0.0019,0.0021604453441295547,24700000,20,22,25,17,19,19
2471,416666,404405,61.102,0.0017,0.002160259004451639,24710000,20,22,25,16,17,17
2472,400000,404403,61.127,0.0022,0.0021602750809061487,24720000,20,22,25,19,21,21
